Item ID,Item Name,SKU,Description,Rate,Account,Account Code,Tax Name,Tax Percentage,Tax Type,Purchase Tax Name,Purchase Tax Percentage,Purchase Tax Type,Product Type,Source,Reference ID,Last Sync Time,Status,Usage unit,Unit Name,Purchase Rate,Purchase Account,Purchase Account Code,Purchase Description,Inventory Account,Inventory Account Code,Inventory Valuation Method,Reorder Point,Vendor,Vendor Number,Opening Stock,Opening Stock Value,Stock On Hand,Item Type,Sellable,Purchasable,Track Inventory
6642928000000169678,Footmat,,,NGN 7000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 4000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,2.00,NGN 4000.00,-2.00,Inventory,true,true,true
6642928000000169709,Hoe,,,NGN 2500.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 1500.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,4.00,NGN 1500.00,2.00,Inventory,true,true,true
6642928000000169740,Rake,,,NGN 4500.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 2500.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,3.00,NGN 2500.00,3.00,Inventory,true,true,true
6642928000000169771,Kleansol Detergent,,General Purpose Detergent 25L,NGN 55000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 40000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,1.00,NGN 40000.00,1.00,Inventory,true,true,true
6642928000000169802,Double Cover Trash Bin 15L,,,NGN 25000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 20000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,3.00,NGN 15000.00,4.00,Inventory,true,true,true
6642928000000169833,Double Cover Trash Bin 10L,,,NGN 15000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 10000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,1.00,NGN 10000.00,1.00,Inventory,true,true,true
6642928000000169864,Pedal Bin,,,NGN 25000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 15000.00,Cost of Goods Sold,,Embroidery Flower Stainless Head,Inventory Asset,,fifo,,,,4.00,NGN 15000.00,2.00,Inventory,true,true,true
6642928000000169895,Baiyun Cleaning Bin,,,NGN 20000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 15000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,1.00,NGN 15000.00,0.00,Inventory,true,true,true
6642928000000169926,Papillon Step Bin,,,NGN 21000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 15000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,1.00,NGN 10000.00,2.00,Inventory,true,true,true
6642928000000169957,Residual Waste Bin,,,NGN 58000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 45000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,1.00,NGN 45000.00,0.00,Inventory,true,true,true
6642928000000169988,Lemon Bin,,,NGN 35000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 25000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,1.00,NGN 25000.00,0.00,Inventory,true,true,true
6642928000000170019,Gray Waste Bin,,,NGN 50000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 30000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,1.00,NGN 30000.00,1.00,Inventory,true,true,true
6642928000000170050,Lose Trouble Waste bin,,,NGN 10000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 5000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,3.00,NGN 5000.00,0.00,Inventory,true,true,true
6642928000000170081,Barrel Environmental Waste Bin (12ltr),,12L,NGN 7000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 4000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,4.00,NGN 4000.00,2.00,Inventory,true,true,true
6642928000000170112,Barrel Environmental Waste Bin (6Ltr),,6L,NGN 4000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 2500.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,2.00,NGN 2500.00,1.00,Inventory,true,true,true
6642928000000170143,Waste Bin Dual Lid Opening,,6.5L,NGN 12000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 8000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,1.00,NGN 8000.00,0.00,Inventory,true,true,true
6642928000000170174,Stainless Silver Waste Bin,,,NGN 40000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 25000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,1.00,NGN 25000.00,1.00,Inventory,true,true,true
6642928000000170205,Basket Waste Bin (Big),,,NGN 8000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 6000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,2.00,NGN 6000.00,1.00,Inventory,true,true,true
6642928000000170236,Basket Waste Bin (Medium),,,NGN 6000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 4000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,5.00,NGN 4000.00,-3.00,Inventory,true,true,true
6642928000000170267,Basket waste bin  (Small),,,NGN 5000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 2000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,3.00,NGN 2000.00,6.00,Inventory,true,true,true
6642928000000170298,Rubber Bin,,,NGN 5000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 3300.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,9.00,NGN 3300.00,9.00,Inventory,true,true,true
6642928000000170329,Silicone Scrubbing Gloves,,,NGN 5000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 4300.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,1.00,NGN 4300.00,1.00,Inventory,true,true,true
6642928000000170360,Hand Held Carper Sweeper,,With Dust Pan Attached to it,NGN 6500.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 5200.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,1.00,NGN 5200.00,1.00,Inventory,true,true,true
6642928000000170391,Strayer Scraper,,300mm,NGN 2500.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 1500.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,1.00,NGN 1500.00,1.00,Inventory,true,true,true
6642928000000170422,Spray Gun INGCO 450W,,,NGN 42000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 30000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,1.00,NGN 30000.00,0.00,Inventory,true,true,true
6642928000000170453,Caution Mop Bucket (big),,36l yellow mop bucket,NGN 92000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 70000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,1.00,NGN 70000.00,1.00,Inventory,true,true,true
6642928000000170484,Extension Pole Holder,,,NGN 12500.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 8000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,3.00,NGN 8000.00,3.00,Inventory,true,true,true
6642928000000170515,Easy Squeeze Mop,,,NGN 25000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 20000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,2.00,NGN 20000.00,2.00,Inventory,true,true,true
6642928000000170546,Easy Squeeze Mop (Small),,,NGN 23000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 19000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,1.00,NGN 19000.00,1.00,Inventory,true,true,true
6642928000000170577,Taste Life Mop Bucket,,,NGN 18000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 16000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,4.00,NGN 16000.00,0.00,Inventory,true,true,true
6642928000000170608,Khazom Mop Bucket,,,NGN 13000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 8000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,1.00,NGN 8000.00,0.00,Inventory,true,true,true
6642928000000170639,Blossom Mop Bucket,,,NGN 13000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 8000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,6.00,NGN 8000.00,0.00,Inventory,true,true,true
6642928000000170670,Mop Bucket (yellow),,,NGN 23000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 12000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,1.00,NGN 12000.00,0.00,Inventory,true,true,true
6642928000000170701,konga 360 Round Spin Mop Bucket,,,NGN 33000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 25000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,1.00,NGN 25000.00,0.00,Inventory,true,true,true
6642928000000170732,Nova Mosquito Killer Lamp,,,NGN 15000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 10000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,1.00,NGN 10000.00,0.00,Inventory,true,true,true
6642928000000170763,Automatic ToothpastebSqueezing Device,,,NGN 3500.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 1500.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,1.00,NGN 1500.00,1.00,Inventory,true,true,true
6642928000000170794,Maestro spin Mop Bucket,,,NGN 25000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 12000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,1.00,NGN 12000.00,0.00,Inventory,true,true,true
6642928000000170825,Cleaning Kits Carrier,,,NGN 15000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 10000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,2.00,NGN 10000.00,2.00,Inventory,true,true,true
6642928000000170856,Parker and sweeper (Blossom),2,Blossom packer and sweeper sky blue,NGN 9000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 4000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,3.00,NGN 9000.00,4.00,Inventory,true,true,true
6642928000000170887,Black Sweeper and Parker,,,NGN 21000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 8000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,3.00,NGN 8000.00,2.00,Inventory,true,true,true
6642928000000170949,Domestic Cobweb Broom,,,NGN 4500.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 2500.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,6.00,NGN 2500.00,1.00,Inventory,true,true,true
6642928000000170980,Feather Duster Extendable,,"Ash Color,Stainless Handle,Easy to Use",NGN 10000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 8500.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,1.00,NGN 8500.00,2.00,Inventory,true,true,true
6642928000000171011,Yjieshi Cotton Swab Mop,,"Super absorbent, Fine Fibre, Decontamination",NGN 8000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 5500.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,4.00,NGN 8000.00,4.00,Inventory,true,true,true
6642928000000171042,Blossom Cotton Yarn Mop,,High Quality and Strong Absorbent,NGN 9000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 7000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,3.00,NGN 7000.00,1.00,Inventory,true,true,true
6642928000000171073,6MAX COTTON SMALL,,Cleaning More Effieciently,NGN 9000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 6000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,1.00,NGN 5000.00,0.00,Inventory,true,true,true
6642928000000171104,S N B Mop,,"Metal Handle, Strong Cotton mop",NGN 15000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 7000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,1.00,NGN 7000.00,0.00,Inventory,true,true,true
6642928000000171135,Floor Scrub Brush,,2 IN 1,NGN 5000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 2000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,3.00,NGN 2000.00,2.00,Inventory,true,true,true
6642928000000171166,Supreme Floor Wiper,,Green and Black Floor Wiper,NGN 3000.00,Sales,,,,,,,,goods,2,,,Inactive,Pcs,,NGN 1000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,1.00,NGN 1000.00,1.00,Inventory,true,true,true
6642928000000171197,Spray Mop,,Spray And Mop at thesame Time,NGN 25000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 15000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,1.00,NGN 15000.00,1.00,Inventory,true,true,true
6642928000000171228,St. Chuks Floor Hard Brush,,,NGN 7000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 3000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,3.00,NGN 3000.00,1.00,Inventory,true,true,true
6642928000000171259,Sweeper full  wooden hand,,Sweeper full  wooden hand,NGN 5000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 2500.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,1.00,NGN 2500.00,2.00,Inventory,true,true,true
6642928000000171290,Millet Broom,,miilet broom with wooden handle,NGN 15000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 7000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,3.00,NGN 7000.00,2.00,Inventory,true,true,true
6642928000000171321,Simple Mop with Metal Handle,,,NGN 13000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 11200.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,1.00,NGN 11200.00,1.00,Inventory,true,true,true
6642928000000171352,Blue Sky Sweeper,,Stainless Steel Head,NGN 9000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 8000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,5.00,NGN 8000.00,4.00,Inventory,true,true,true
6642928000000171383,ST. CHUKS Mop and Clean the Dust,,stainless steel handle,NGN 15000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 15000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,2.00,NGN 15000.00,0.00,Inventory,true,true,true
6642928000000171414,Dust Mop 90CM,,,NGN 16000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 15000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,1.00,NGN 15000.00,-2.00,Inventory,true,true,true
6642928000000171445,Microfibre Dust Mop 60cm,,,NGN 18000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 13000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,2.00,NGN 13000.00,2.00,Inventory,true,true,true
6642928000000171476,Dust Mop 60CM,,Cotton,NGN 12000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 8000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,2.00,NGN 8000.00,1.00,Inventory,true,true,true
6642928000000171507,Dust Mop 40cm,,Cotton,NGN 12000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 8000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,3.00,NGN 8000.00,2.00,Inventory,true,true,true
6642928000000171538,Dust Mop 50cm,,Cotton,NGN 13000.00,Sales,,,,,,,,goods,2,,,Inactive,Pcs,,NGN 7000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,1.00,NGN 7000.00,0.00,Inventory,true,true,true
6642928000000171569,Bristar Soft Sweeper,,,NGN 4500.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 1500.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,2.00,NGN 1500.00,2.00,Inventory,true,true,true
6642928000000171600,DZ Squeeze Mop (Medium),,,NGN 15000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 10000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,3.00,NGN 10000.00,0.00,Inventory,true,true,true
6642928000000171631,Squeeze Mop (small),,,NGN 15000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 8000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,3.00,NGN 8000.00,2.00,Inventory,true,true,true
6642928000000171662,Net Fly Trap,,,NGN 5000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 2000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,1.00,NGN 2000.00,2.00,Inventory,true,true,true
6642928000000171693,Replacea ble Dust Mop (Golden Magnetus) (90cm),,Microfibre 90cm,NGN 13000.00,Sales,,,,,,,,goods,2,,,Inactive,Pcs,,NGN 7000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,1.00,NGN 7000.00,1.00,Inventory,true,true,true
6642928000000171724,Replaceable Dust Mop (Golden Magnetus) (50cm),,Microbre 50CM,NGN 8000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 4000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,1.00,NGN 4000.00,0.00,Inventory,true,true,true
6642928000000171755,Hard Floor Brush,,,NGN 3000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 2000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,3.00,NGN 2000.00,1.00,Inventory,true,true,true
6642928000000171786,Industrial Floor Wiper,,,NGN 20000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 15000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,1.00,NGN 15000.00,0.00,Inventory,true,true,true
6642928000000171817,Industrial Floor Brush,,,NGN 25000.00,Sales,,,,,,,,goods,2,,,Inactive,Pcs,,NGN 25000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,1.00,NGN 25000.00,1.00,Inventory,true,true,true
6642928000000171848,Industrial Floor Sweeper,,,NGN 20000.00,Sales,,,,,,,,goods,2,,,Inactive,Pcs,,NGN 15000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,1.00,NGN 15000.00,2.00,Inventory,true,true,true
6642928000000171879,industrial Gutter Brush (Big),,,NGN 23000.00,Sales,,,,,,,,goods,2,,,Inactive,Pcs,,NGN 15000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,1.00,NGN 15000.00,1.00,Inventory,true,true,true
6642928000000171910,Industrial Gutter Brush (small),,,NGN 8000.00,Sales,,,,,,,,goods,2,,,Inactive,Pcs,,NGN 4000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,1.00,NGN 4000.00,1.00,Inventory,true,true,true
6642928000000171941,Cotton Window Wiper,,,NGN 5000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 3000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,3.00,NGN 3000.00,3.00,Inventory,true,true,true
6642928000000171972,Parker Plastic handle,,,NGN 6500.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 5000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,4.00,NGN 1500.00,1.00,Inventory,true,true,true
6642928000000172003,Sweeper and Parker with chinnish writting,,,NGN 4500.00,Sales,,,,,,,,goods,2,,,Inactive,Pcs,,NGN 2000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,1.00,NGN 2000.00,1.00,Inventory,true,true,true
6642928000000172034,Golden King Sweeper,,Soft Domestic Sweeper,NGN 4000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 2000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,2.00,NGN 4000.00,3.00,Inventory,true,true,true
6642928000000172065,Caution Wet Floor,,,NGN 20000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 12000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,2.00,NGN 12000.00,2.00,Inventory,true,true,true
6642928000000172096,RAF Vacuum Cleaner,,,NGN 90000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 60000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,1.00,NGN 60000.00,0.00,Inventory,true,true,true
6642928000000172127,Wheelers Bin 120 litters Happy Family with peder),,,NGN 65000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 40000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,1.00,NGN 40000.00,1.00,Inventory,true,true,true
6642928000000172158,Wheelers Bin Big (240 litters happy Family),,,NGN 90000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 50000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,1.00,NGN 50000.00,-1.00,Inventory,true,true,true
6642928000000172189,Telescopic Pole,,,NGN 85000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 55000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,1.00,NGN 55000.00,1.00,Inventory,true,true,true
6642928000000172220,Scrubbing pad (Red),,Buffing pad,NGN 20000.00,Sales,,,,,,,,goods,2,,,Active,Pcs,,NGN 18000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,1.00,NGN 18000.00,1.00,Inventory,true,true,true
6642928000000203087,Spin Mop,,,NGN 10000.00,Sales,,,,,,,,goods,1,,,Inactive,Pcs,,NGN 8000.00,Cost of Goods Sold,,Cleaning ,Inventory Asset,,fifo,,,,3.00,NGN 10000.00,3.00,Inventory,true,true,true
6642928000000203143,Sunshine Homes Mop,,,NGN 6000.00,Sales,,,,,,,,goods,1,,,Active,Pcs,,NGN 4000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,3.00,NGN 4000.00,1.00,Inventory,true,true,true
6642928000000203199,JXING Cotton Swab Mop,,"High liquid absorption i.e removes stubborn dirt, footprint & kitchen grease",NGN 7500.00,Sales,,,,,,,,goods,1,,,Active,pcs,Pieces,NGN 4500.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,6.00,NGN 7500.00,3.00,Inventory,true,true,true
6642928000000206079,Bailer Wooden handle,,,NGN 3000.00,Sales,,,,,,,,goods,1,,,Active,Pcs,,NGN 3000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,3.00,NGN 4000.00,3.00,Inventory,true,true,true
6642928000000203436,Extendable window wiper,,,NGN 10000.00,Sales,,,,,,,,goods,1,,,Active,Pcs,,NGN 7500.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,1.00,NGN 3500.00,0.00,Inventory,true,true,true
6642928000000203492,Brown Squeeze,,,NGN 21000.00,Sales,,,,,,,,goods,1,,,Active,Pcs,,NGN 10000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,3.00,NGN 11000.00,1.00,Inventory,true,true,true
6642928000000203671,Chinese Broom,,,NGN 15000.00,Sales,,,,,,,,goods,1,,,Inactive,Pcs,,NGN 10000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,2.00,NGN 15000.00,2.00,Inventory,true,true,true
6642928000000203773,Replaceable Flat Mop,,,NGN 10000.00,Sales,,,,,,,,goods,1,,,Active,Pcs,,NGN 9000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,2.00,NGN 10000.00,1.00,Inventory,true,true,true
6642928000000203859,Fogging Machine,,,NGN 1200000.00,Sales,,,,,,,,goods,1,,,Active,Pcs,,NGN 1100000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,1.00,NGN 1200000.00,1.00,Inventory,true,true,true
6642928000000203915,ULV ELECTRIC FOGGER,,,NGN 400000.00,Sales,,,,,,,,goods,1,,,Active,Pcs,,NGN 350000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,1.00,NGN 400000.00,1.00,Inventory,true,true,true
6642928000000209077,Mop Bucket (pink),,,NGN 18000.00,Sales,,,,,,,,goods,1,,,Active,pcs,Pieces,NGN 16000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,4.00,NGN 18000.00,1.00,Inventory,true,true,true
6642928000000209236,Step Bin Black & Green cover,,,NGN 21000.00,Sales,,,,,,,,goods,1,,,Active,Pcs,,NGN 20000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,1.00,NGN 21000.00,2.00,Inventory,true,true,true
6642928000000208031,Floor Scrape Mop Bucket (BIG),,,NGN 25000.00,Sales,,,,,,,,goods,1,,,Active,pcs,Pieces,NGN 23000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,1.00,NGN 25000.00,1.00,Inventory,true,true,true
6642928000000212016,Floor Scrape Mop Bucket  (SMALL),,,NGN 23000.00,Sales,,,,,,,,goods,1,,,Active,pcs,Pieces,NGN 20000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,1.00,NGN 23000.00,1.00,Inventory,true,true,true
6642928000000212131,Foam Cannon Sprayer Bottle,,Foam lance gun cannon for car pressure wash,NGN 35000.00,Sales,,,,,,,,goods,1,,,Active,,,NGN 30000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,3.00,NGN 35000.00,3.00,Inventory,true,true,true
6642928000000213023,Rechargeable Cordless Pressure Washer,,,NGN 110000.00,Sales,,,,,,,,goods,1,,,Active,Pcs,,NGN 105000.00,Cost of Goods Sold,,"portable cordless high-pressure multi-purpose car washer, powered by a 48V Lithium-Ion battery. ",Inventory Asset,,fifo,,,,1.00,NGN 105000.00,1.00,Inventory,true,true,true
6642928000000213079,Sanding Disc Backing Pad,,,NGN 11000.00,Sales,,,,,,,,goods,1,,,Active,,,NGN 10000.00,Cost of Goods Sold,,"a polishing pad, specifically a 7-inch (180mm) backing pad often used with polishing machines for various applications. ",Inventory Asset,,fifo,,,,1.00,NGN 11000.00,1.00,Inventory,true,true,true
6642928000000213211,Innova Lemon Bottle Sprayer,,,NGN 8000.00,Sales,,,,,,,,goods,1,,,Active,,,NGN 7000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,2.00,NGN 8000.00,2.00,Inventory,true,true,true
6642928000000213349,Rowenta Compact Power Cyclonic,,,NGN 60000.00,Sales,,,,,,,,goods,1,,,Active,Pcs,,NGN 50000.00,Cost of Goods Sold,,a bagless cylinder vacuum cleaner designed for efficient and easy cleaning. ,Inventory Asset,,fifo,,,,1.00,NGN 60000.00,1.00,Inventory,true,true,true
6642928000000214001,Comfortable Garden Wet & Dry Vacuum Cleaner,,,NGN 320000.00,Sales,,,,,,,,goods,1,,,Active,,,NGN 250000.00,Cost of Goods Sold,,Wet & Dry,Inventory Asset,,fifo,,,,1.00,NGN 280000.00,1.00,Inventory,true,true,true
6642928000000214118,Spray Gun INGCO 500W,,,NGN 50000.00,Sales,,,,,,,,goods,1,,,Active,,,NGN 40000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,1.00,NGN 50000.00,1.00,Inventory,true,true,true
6642928000000214181,Triangular Twist Water Mop,,,NGN 23000.00,Sales,,,,,,,,goods,1,,,Active,Pcs,,NGN 20000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,1.00,NGN 20000.00,1.00,Inventory,true,true,true
6642928000000214237,Ronix Cordless Blower,,,NGN 90000.00,Sales,,,,,,,,goods,1,,,Active,pcs,Pieces,NGN 80000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,1.00,NGN 90000.00,0.00,Inventory,true,true,true
6642928000000214385,ABRO Premium PVA Chamois Cloth,,,NGN 12000.00,Sales,,,,,,,,goods,1,,,Active,Pcs,,NGN 7000.00,Cost of Goods Sold,,,Inventory Asset,,fifo,,,,2.00,NGN 8000.00,6.00,Inventory,true,true,true
